FINALT1: failed (1%)
clock N reset start valid displayout done clockcount
0 1FF 0 1 0 FF 0 7B0F
0 1FF 0 1 1 FF 0 7B10
0 1FF 0 1 0 FF 0 7B11
0 1FF 0 1 1 FF 0 7B12
0 1FF 0 1 0 FF 0 7B13
0 1FF 0 1 1 FF 0 7B14
0 1FF 0 1 0 FF 0 7B15
0 1FF 0 1 1 FF 0 7B16
0 1FF 0 1 0 FF 0 7B17
0 1FF 0 1 1 FF 0 7B18
0 1FF 0 1 0 FF 0 7B19
0 1FF 0 1 1 FF 0 7B1A
0 1FF 0 1 0 FF 0 7B1B
0 1FF 0 1 1 FF 0 7B1C
0 1FF 0 1 0 FF 0 7B1D
0 1FF 0 1 1 FF 0 7B1E
0 1FF 0 1 0 FF 0 7B1F
0 1FF 0 1 1 FF 0 7B20
0 1FF 0 1 0 FF 0 7B21
0 1FF 0 1 1 FF 0 7B22
0 1FF 0 1 0 FF 0 7B23
0 1FF 0 1 1 FF 0 7B24
0 1FF 0 1 0 FF 0 7B25
0 1FF 0 1 1 FF 0 7B26
0 1FF 0 1 0 FF 0 7B27
0 1FF 0 1 1 FF 0 7B28
0 1FF 0 1 0 FF 0 7B29
0 1FF 0 1 1 FF 0 7B2A
0 1FF 0 1 0 FF 0 7B2B
0 1FF 0 1 1 FF 0 7B2C
0 1FF 0 1 0 FF 0 7B2D
0 1FF 0 1 1 FF 0 7B2E
0 1FF 0 1 0 FF 0 7B2F
0 1FF 0 1 1 FF 0 7B30
0 1FF 0 1 0 FF 0 7B31
0 1FF 0 1 1 FF 0 7B32
0 1FF 0 1 0 FF 0 7B33
0 1FF 0 1 1 FF 0 7B34
0 1FF 0 1 0 FF 0 7B35
0 1FF 0 1 1 FF 0 7B36
0 1FF 0 1 0 FF 0 7B37
0 1FF 0 1 1 FF 0 7B38
0 1FF 0 1 0 FF 0 7B39
0 1FF 0 1 1 FF 0 7B3A
0 1FF 0 1 0 FF 0 7B3B
0 1FF 0 1 1 FF 0 7B3C
0 1FF 0 1 0 FF 0 7B3D
0 1FF 0 1 1 FF 0 7B3E
0 1FF 0 1 0 FF 0 7B3F
0 1FF 0 1 1 FF 0 7B40
0 1FF 0 1 0 FF 0 7B41
0 1FF 0 1 1 FF 0 7B42
0 1FF 0 1 0 FF 0 7B43
0 1FF 0 1 1 FF 0 7B44
0 1FF 0 1 0 FF 0 7B45
0 1FF 0 1 1 FF 0 7B46
0 1FF 0 1 0 FF 0 7B47
0 1FF 0 1 1 FF 0 7B48
0 1FF 0 1 0 FF 0 7B49
0 1FF 0 1 1 FF 0 7B4A
0 1FF 0 1 0 FF 0 7B4B
0 1FF 0 1 1 FF 0 7B4C
0 1FF 0 1 0 FF 0 7B4D
0 1FF 0 1 1 FF 0 7B4E
0 1FF 0 1 0 FF 0 7B4F
0 1FF 0 1 1 FF 0 7B50
0 1FF 0 1 0 FF 0 7B51
0 1FF 0 1 1 FF 0 7B52
0 1FF 0 1 0 FF 0 7B53
0 1FF 0 1 1 FF 0 7B54
0 1FF 0 1 0 FF 0 7B55
0 1FF 0 1 1 FF 0 7B56
0 1FF 0 1 0 FF 0 7B57
0 1FF 0 1 1 FF 0 7B58
0 1FF 0 1 0 FF 0 7B59
0 1FF 0 1 1 FF 0 7B5A
0 1FF 0 1 0 FF 0 7B5B
0 1FF 0 1 1 FF 0 7B5C
0 1FF 0 1 0 FF 0 7B5D
0 1FF 0 1 1 FF 0 7B5E
0 1FF 0 1 0 FF 0 7B5F
0 1FF 0 1 1 FF 0 7B60
0 1FF 0 1 0 FF 0 7B61
0 1FF 0 1 1 FF 0 7B62
0 1FF 0 1 0 FF 0 7B63
0 1FF 0 1 1 FF 0 7B64
0 1FF 0 1 0 FF 0 7B65
0 1FF 0 1 1 FF 0 7B66
0 1FF 0 1 0 FF 0 7B67
0 1FF 0 1 1 FF 0 7B68
0 1FF 0 1 0 FF 0 7B69
0 1FF 0 1 1 FF 0 7B6A
0 1FF 0 1 0 FF 0 7B6B
0 1FF 0 1 1 FF 0 7B6C
0 1FF 0 1 0 FF 0 7B6D
0 1FF 0 1 1 FF 0 7B6E
0 1FF 0 1 0 FF 0 7B6F
0 1FF 0 1 1 FF 0 7B70
0 1FF 0 1 0 FF 0 7B71
0 1FF 0 1 1 FF 0 7B72
0 1FF 0 1 0 FF 0 7B73
0 1FF 0 1 1 FF 0 7B74
0 1FF 0 1 0 FF 0 7B75
0 1FF 0 1 1 FF 0 7B76
0 1FF 0 1 0 FF 0 7B77
0 1FF 0 1 1 FF 0 7B78
0 1FF 0 1 0 FF 0 7B79
0 1FF 0 1 1 FF 0 7B7A
0 1FF 0 1 0 FF 0 7B7B
0 1FF 0 1 1 FF 0 7B7C
0 1FF 0 1 0 FF 0 7B7D
0 1FF 0 1 1 FF 0 7B7E
0 1FF 0 1 0 FF 0 7B7F
0 1FF 0 1 1 FF 0 7B80
0 1FF 0 1 0 FF 0 7B81
0 1FF 0 1 1 FF 0 7B82
0 1FF 0 1 0 FF 0 7B83
0 1FF 0 1 1 FF 0 7B84
0 1FF 0 1 0 FF 0 7B85
0 1FF 0 1 1 FF 0 7B86
0 1FF 0 1 0 FF 0 7B87
0 1FF 0 1 1 FF 0 7B88
0 1FF 0 1 0 FF 0 7B89
0 1FF 0 1 1 FF 0 7B8A
0 1FF 0 1 0 FF 0 7B8B
0 1FF 0 1 1 FF 0 7B8C
0 1FF 0 1 0 FF 0 7B8D
0 1FF 0 1 1 FF 0 7B8E
0 1FF 0 1 0 FF 0 7B8F
0 1FF 0 1 1 FF 0 7B90
0 1FF 0 1 0 FF 0 7B91
0 1FF 0 1 1 FF 0 7B92
0 1FF 0 1 0 FF 0 7B93
0 1FF 0 1 1 FF 0 7B94
0 1FF 0 1 0 FF 0 7B95
0 1FF 0 1 1 FF 0 7B96
0 1FF 0 1 0 FF 0 7B97
0 1FF 0 1 1 FF 0 7B98
0 1FF 0 1 0 FF 0 7B99
0 1FF 0 1 1 FF 0 7B9A
0 1FF 0 1 0 FF 0 7B9B
0 1FF 0 1 1 FF 0 7B9C
0 1FF 0 1 0 FF 0 7B9D
0 1FF 0 1 1 FF 0 7B9E
0 1FF 0 1 0 FF 0 7B9F
0 1FF 0 1 1 FF 0 7BA0
0 1FF 0 1 0 FF 0 7BA1
0 1FF 0 1 1 FF 0 7BA2
0 1FF 0 1 0 FF 0 7BA3
0 1FF 0 1 1 FF 0 7BA4
0 1FF 0 1 0 FF 0 7BA5
0 1FF 0 1 1 FF 0 7BA6
0 1FF 0 1 0 FF 0 7BA7
0 1FF 0 1 1 FF 0 7BA8
0 1FF 0 1 0 FF 0 7BA9
0 1FF 0 1 1 FF 0 7BAA
0 1FF 0 1 0 FF 0 7BAB
0 1FF 0 1 1 FF 0 7BAC
0 1FF 0 1 0 FF 0 7BAD
0 1FF 0 1 1 FF 0 7BAE
0 1FF 0 1 0 FF 0 7BAF
0 1FF 0 1 1 FF 0 7BB0
0 1FF 0 1 0 FF 0 7BB1
0 1FF 0 1 1 FF 0 7BB2
0 1FF 0 1 0 FF 0 7BB3
0 1FF 0 1 1 FF 0 7BB4
0 1FF 0 1 0 FF 0 7BB5
0 1FF 0 1 1 FF 0 7BB6
0 1FF 0 1 0 FF 0 7BB7
0 1FF 0 1 1 FF 0 7BB8
0 1FF 0 1 0 FF 0 7BB9
0 1FF 0 1 1 FF 0 7BBA
0 1FF 0 1 0 FF 0 7BBB
0 1FF 0 1 1 FF 0 7BBC
0 1FF 0 1 0 FF 0 7BBD
0 1FF 0 1 1 FF 0 7BBE
0 1FF 0 1 0 FF 0 7BBF
0 1FF 0 1 1 FF 0 7BC0
0 1FF 0 1 0 FF 0 7BC1
0 1FF 0 1 1 FF 0 7BC2
0 1FF 0 1 0 FF 0 7BC3
0 1FF 0 1 1 FF 0 7BC4
0 1FF 0 1 0 FF 0 7BC5
0 1FF 0 1 1 FF 0 7BC6
0 1FF 0 1 0 FF 0 7BC7
0 1FF 0 1 1 FF 0 7BC8
0 1FF 0 1 0 FF 0 7BC9
0 1FF 0 1 1 FF 0 7BCA
0 1FF 0 1 0 FF 0 7BCB
0 1FF 0 1 1 FF 0 7BCC
0 1FF 0 1 0 FF 0 7BCD
0 1FF 0 1 1 FF 0 7BCE
0 1FF 0 1 0 FF 0 7BCF
0 1FF 0 1 1 FF 0 7BD0
0 1FF 0 1 0 FF 0 7BD1
0 1FF 0 1 1 FF 0 7BD2
0 1FF 0 1 0 FF 0 7BD3
0 1FF 0 1 1 FF 0 7BD4
0 1FF 0 1 0 FF 0 7BD5
0 1FF 0 1 1 FF 0 7BD6
0 1FF 0 1 0 FF 0 7BD7
0 1FF 0 1 1 FF 0 7BD8
0 1FF 0 1 0 FF 0 7BD9
0 1FF 0 1 1 FF 0 7BDA
0 1FF 0 1 0 FF 0 7BDB
0 1FF 0 1 1 FF 0 7BDC
0 1FF 0 1 0 FF 0 7BDD
0 1FF 0 1 1 FF 0 7BDE
0 1FF 0 1 0 FF 0 7BDF
0 1FF 0 1 1 FF 0 7BE0
0 1FF 0 1 0 FF 0 7BE1
0 1FF 0 1 1 FF 0 7BE2
0 1FF 0 1 0 FF 0 7BE3
0 1FF 0 1 1 FF 0 7BE4
0 1FF 0 1 0 FF 0 7BE5
0 1FF 0 1 1 FF 0 7BE6
0 1FF 0 1 0 FF 0 7BE7
0 1FF 0 1 1 FF 0 7BE8
0 1FF 0 1 0 FF 0 7BE9
0 1FF 0 1 1 FF 0 7BEA
0 1FF 0 1 0 FF 0 7BEB
0 1FF 0 1 1 FF 0 7BEC
0 1FF 0 1 0 FF 0 7BED
0 1FF 0 1 1 FF 0 7BEE
0 1FF 0 1 0 FF 0 7BEF
0 1FF 0 1 1 FF 0 7BF0
0 1FF 0 1 0 FF 0 7BF1
0 1FF 0 1 1 FF 0 7BF2
0 1FF 0 1 0 FF 0 7BF3
0 1FF 0 1 1 FF 0 7BF4
0 1FF 0 1 0 FF 0 7BF5
0 1FF 0 1 1 FF 0 7BF6
0 1FF 0 1 0 FF 0 7BF7
0 1FF 0 1 1 FF 0 7BF8
0 1FF 0 1 0 FF 0 7BF9
0 1FF 0 1 1 FF 0 7BFA
0 1FF 0 1 0 FF 0 7BFB
0 1FF 0 1 1 FF 0 7BFC
0 1FF 0 1 0 FF 0 7BFD
0 1FF 0 1 1 FF 0 7BFE
0 1FF 0 1 0 FF 0 7BFF
0 1FF 0 1 1 FF 0 7C00
0 1FF 0 1 0 FF 0 7C01
0 1FF 0 1 1 FF 0 7C02
0 1FF 0 1 0 FF 0 7C03
0 1FF 0 1 1 FF 0 7C04
0 1FF 0 1 0 FF 0 7C05
0 1FF 0 1 1 FF 0 7C06
0 1FF 0 1 0 FF 0 7C07
0 1FF 0 1 1 FF 0 7C08
0 1FF 0 1 0 FF 0 7C09
0 1FF 0 1 1 FF 0 7C0A
0 1FF 0 1 0 FF 0 7C0B
0 1FF 0 1 1 FF 0 7C0C
0 1FF 0 1 0 FF 0 7C0D
0 1FF 0 1 1 FF 0 7C0E
0 1FF 0 1 0 FF 0 7C0F
0 1FF 0 1 1 FF 0 7C10
0 1FF 0 1 0 FF 0 7C11
0 1FF 0 1 1 FF 0 7C12
0 1FF 0 1 0 FF 0 7C13
0 1FF 0 1 1 FF 0 7C14
0 1FF 0 1 0 FF 0 7C15
0 1FF 0 1 1 FF 0 7C16
0 1FF 0 1 0 FF 0 7C17
0 1FF 0 1 1 FF 0 7C18
0 1FF 0 1 0 FF 0 7C19
0 1FF 0 1 1 FF 0 7C1A
0 1FF 0 1 0 FF 0 7C1B
0 1FF 0 1 1 FF 0 7C1C
0 1FF 0 1 0 FF 0 7C1D
0 1FF 0 1 1 FF 0 7C1E
0 1FF 0 1 0 FF 0 7C1F
0 1FF 0 1 1 FF 0 7C20
0 1FF 0 1 0 FF 0 7C21
0 1FF 0 1 1 FF 0 7C22
0 1FF 0 1 0 FF 0 7C23
0 1FF 0 1 1 FF 0 7C24
0 1FF 0 1 0 FF 0 7C25
0 1FF 0 1 1 FF 0 7C26
0 1FF 0 1 0 FF 0 7C27
0 1FF 0 1 1 FF 0 7C28
0 1FF 0 1 0 FF 0 7C29
0 1FF 0 1 1 FF 0 7C2A
0 1FF 0 1 0 FF 0 7C2B
0 1FF 0 1 1 FF 0 7C2C
0 1FF 0 1 0 FF 0 7C2D
0 1FF 0 1 1 FF 0 7C2E
0 1FF 0 1 0 FF 0 7C2F
0 1FF 0 1 1 FF 0 7C30
0 1FF 0 1 0 FF 0 7C31
0 1FF 0 1 1 FF 0 7C32
0 1FF 0 1 0 FF 0 7C33
0 1FF 0 1 1 FF 0 7C34
0 1FF 0 1 0 FF 0 7C35
0 1FF 0 1 1 FF 0 7C36
0 1FF 0 1 0 FF 0 7C37
0 1FF 0 1 1 FF 0 7C38
0 1FF 0 1 0 FF 0 7C39
0 1FF 0 1 1 FF 0 7C3A
0 1FF 0 1 0 FF 0 7C3B
0 1FF 0 1 1 FF 0 7C3C
0 1FF 0 1 0 FF 0 7C3D
0 1FF 0 1 1 FF 0 7C3E
0 1FF 0 1 0 FF 0 7C3F
0 1FF 0 1 1 FF 0 7C40
0 1FF 0 1 0 FF 0 7C41
0 1FF 0 1 1 FF 0 7C42
0 1FF 0 1 0 FF 0 7C43
0 1FF 0 1 1 FF 0 7C44
0 1FF 0 1 0 FF 0 7C45
0 1FF 0 1 1 FF 0 7C46
0 1FF 0 1 0 FF 0 7C47
0 1FF 0 1 1 FF 0 7C48
0 1FF 0 1 0 FF 0 7C49
0 1FF 0 1 1 FF 0 7C4A
0 1FF 0 1 0 FF 0 7C4B
0 1FF 0 1 1 FF 0 7C4C
0 1FF 0 1 0 FF 0 7C4D
0 1FF 0 1 1 FF 0 7C4E
0 1FF 0 1 0 FF 0 7C4F
0 1FF 0 1 1 FF 0 7C50
0 1FF 0 1 0 FF 0 7C51
0 1FF 0 1 1 FF 0 7C52
0 1FF 0 1 0 FF 0 7C53
0 1FF 0 1 1 FF 0 7C54
0 1FF 0 1 0 FF 0 7C55
0 1FF 0 1 1 FF 0 7C56
0 1FF 0 1 0 FF 0 7C57
0 1FF 0 1 1 FF 0 7C58
0 1FF 0 1 0 FF 0 7C59
0 1FF 0 1 1 FF 0 7C5A
0 1FF 0 1 0 FF 0 7C5B
0 1FF 0 1 1 FF 0 7C5C
0 1FF 0 1 0 FF 0 7C5D
0 1FF 0 1 1 FF 0 7C5E
0 1FF 0 1 0 FF 0 7C5F
0 1FF 0 1 1 FF 0 7C60
0 1FF 0 1 0 FF 0 7C61
0 1FF 0 1 1 FF 0 7C62
0 1FF 0 1 0 FF 0 7C63
0 1FF 0 1 1 FF 0 7C64
0 1FF 0 1 0 FF 0 7C65
0 1FF 0 1 1 FF 0 7C66
0 1FF 0 1 0 FF 0 7C67
0 1FF 0 1 1 FF 0 7C68
0 1FF 0 1 0 FF 0 7C69
0 1FF 0 1 1 FF 0 7C6A
0 1FF 0 1 0 FF 0 7C6B
0 1FF 0 1 1 FF 0 7C6C
0 1FF 0 1 0 FF 0 7C6D
0 1FF 0 1 1 FF 0 7C6E
0 1FF 0 1 0 FF 0 7C6F
0 1FF 0 1 1 FF 0 7C70
0 1FF 0 1 0 FF 0 7C71
0 1FF 0 1 1 FF 0 7C72
0 1FF 0 1 0 FF 0 7C73
0 1FF 0 1 1 FF 0 7C74
0 1FF 0 1 0 FF 0 7C75
0 1FF 0 1 1 FF 0 7C76
0 1FF 0 1 0 FF 0 7C77
0 1FF 0 1 1 FF 0 7C78
0 1FF 0 1 0 FF 0 7C79
0 1FF 0 1 1 FF 0 7C7A
0 1FF 0 1 0 FF 0 7C7B
0 1FF 0 1 1 FF 0 7C7C
0 1FF 0 1 0 FF 0 7C7D
0 1FF 0 1 1 FF 0 7C7E
0 1FF 0 1 0 FF 0 7C7F
0 1FF 0 1 1 FF 0 7C80
0 1FF 0 1 0 FF 0 7C81
0 1FF 0 1 1 FF 0 7C82
0 1FF 0 1 0 FF 0 7C83
0 1FF 0 1 1 FF 0 7C84
0 1FF 0 1 0 FF 0 7C85
0 1FF 0 1 1 FF 0 7C86
0 1FF 0 1 0 FF 0 7C87
0 1FF 0 1 1 FF 0 7C88
0 1FF 0 1 0 FF 0 7C89
0 1FF 0 1 1 FF 0 7C8A
0 1FF 0 1 0 FF 0 7C8B
0 1FF 0 1 1 FF 0 7C8C
0 1FF 0 1 0 FF 0 7C8D
0 1FF 0 1 1 FF 0 7C8E
0 1FF 0 1 0 FF 0 7C8F
0 1FF 0 1 1 FF 0 7C90
0 1FF 0 1 0 FF 0 7C91
0 1FF 0 1 1 FF 0 7C92
0 1FF 0 1 0 FF 0 7C93
0 1FF 0 1 1 FF 0 7C94
0 1FF 0 1 0 FF 0 7C95
0 1FF 0 1 1 FF 0 7C96
0 1FF 0 1 0 FF 0 7C97
0 1FF 0 1 1 FF 0 7C98
0 1FF 0 1 0 FF 0 7C99
0 1FF 0 1 1 FF 0 7C9A
0 1FF 0 1 0 FF 0 7C9B
0 1FF 0 1 1 FF 0 7C9C
0 1FF 0 1 0 FF 0 7C9D
0 1FF 0 1 1 FF 0 7C9E
0 1FF 0 1 0 FF 0 7C9F
0 1FF 0 1 1 FF 0 7CA0
0 1FF 0 1 0 FF 0 7CA1
0 1FF 0 1 1 FF 0 7CA2
0 1FF 0 1 0 FF 0 7CA3
0 1FF 0 1 1 FF 0 7CA4
0 1FF 0 1 0 FF 0 7CA5
0 1FF 0 1 1 FF 0 7CA6
0 1FF 0 1 0 FF 0 7CA7
0 1FF 0 1 1 FF 0 7CA8
0 1FF 0 1 0 FF 0 7CA9
0 1FF 0 1 1 FF 0 7CAA
0 1FF 0 1 0 FF 0 7CAB
0 1FF 0 1 1 FF 0 7CAC
0 1FF 0 1 0 FF 0 7CAD
0 1FF 0 1 1 FF 0 7CAE
0 1FF 0 1 0 FF 0 7CAF
0 1FF 0 1 1 FF 0 7CB0
0 1FF 0 1 0 FF 0 7CB1
0 1FF 0 1 1 FF 0 7CB2
0 1FF 0 1 0 FF 0 7CB3
0 1FF 0 1 1 FF 0 7CB4
0 1FF 0 1 0 FF 0 7CB5
0 1FF 0 1 1 FF 0 7CB6
0 1FF 0 1 0 FF 0 7CB7
0 1FF 0 1 1 FF 0 7CB8
0 1FF 0 1 0 FF 0 7CB9
0 1FF 0 1 1 FF 0 7CBA
0 1FF 0 1 0 FF 0 7CBB
0 1FF 0 1 1 FF 0 7CBC
0 1FF 0 1 0 FF 0 7CBD
0 1FF 0 1 1 FF 0 7CBE
0 1FF 0 1 0 FF 0 7CBF
0 1FF 0 1 1 FF 0 7CC0
0 1FF 0 1 0 FF 1 7CC1
0 1FF 0 1 1 FF 1 7CC1
0 1FF 0 1 0 FF 0 7CC1
0 1FF 0 1 1 FF 0 7CC2
0 1FF 0 1 0 FF 0 7CC3
0 1FF 0 1 1 FF 0 7CC4
0 1FF 0 1 0 FF 0 7CC5
0 1FF 0 1 1 FF 0 7CC6
0 1FF 0 1 0 FF 0 7CC7
0 1FF 0 1 1 FF 0 7CC8
0 1FF 0 1 0 FF 0 7CC9
0 1FF 0 1 1 FF 0 7CCA
0 1FF 0 1 0 FF 0 7CCB
0 1FF 0 1 1 FF 0 7CCC
0 1FF 0 1 0 FF 0 7CCD
0 1FF 0 1 1 FF 0 7CCE
0 1FF 0 1 0 FF 0 7CCF
0 1FF 0 1 1 FF 0 7CD0
0 1FF 0 1 0 FF 0 7CD1
0 1FF 0 1 1 FF 0 7CD2
0 1FF 0 1 0 FF 0 7CD3
0 1FF 0 1 1 FF 0 7CD4
0 1FF 0 1 0 FF 0 7CD5
0 1FF 0 1 1 FF 0 7CD6
0 1FF 0 1 0 FF 0 7CD7
0 1FF 0 1 1 FF 0 7CD8
0 1FF 0 1 0 FF 0 7CD9
0 1FF 0 1 1 FF 0 7CDA
0 1FF 0 1 0 FF 0 7CDB
0 1FF 0 1 1 FF 0 7CDC
0 1FF 0 1 0 FF 0 7CDD
0 1FF 0 1 1 FF 0 7CDE
0 1FF 0 1 0 FF 0 7CDF
0 1FF 0 1 1 FF 0 7CE0
0 1FF 0 1 0 FF 0 7CE1
0 1FF 0 1 1 FF 0 7CE2
0 1FF 0 1 0 FF 0 7CE3
0 1FF 0 1 1 FF 0 7CE4
0 1FF 0 1 0 FF 0 7CE5
0 1FF 0 1 1 FF 0 7CE6
0 1FF 0 1 0 FF 0 7CE7
0 1FF 0 1 1 FF 0 7CE8
0 1FF 0 1 0 FF 0 7CE9
0 1FF 0 1 1 FF 0 7CEA
0 1FF 0 1 0 FF 0 7CEB
0 1FF 0 1 1 FF 0 7CEC
0 1FF 0 1 0 FF 0 7CED
0 1FF 0 1 1 FF 0 7CEE
0 1FF 0 1 0 FF 0 7CEF
0 1FF 0 1 1 FF 0 7CF0
0 1FF 0 1 0 FF 0 7CF1
0 1FF 0 1 1 FF 0 7CF2
0 1FF 0 1 0 FF 0 7CF3
0 1FF 0 1 1 FF 0 7CF4
0 1FF 0 1 0 FF 0 7CF5
0 1FF 0 1 1 FF 0 7CF6
0 1FF 0 1 0 FF 0 7CF7
0 1FF 0 1 1 FF 0 7CF8
0 1FF 0 1 0 FF 0 7CF9
0 1FF 0 1 1 FF 0 7CFA
0 1FF 0 1 0 FF 0 7CFB
0 1FF 0 1 1 FF 0 7CFC
0 1FF 0 1 0 FF 0 7CFD
0 1FF 0 1 1 FF 0 7CFE
0 1FF 0 1 0 FF 0 7CFF
0 1FF 0 1 1 FF 0 7D00
0 1FF 0 1 0 FF 0 7D01
0 1FF 0 1 1 FF 0 7D02
0 1FF 0 1 0 FF 0 7D03
0 1FF 0 1 1 FF 0 7D04
0 1FF 0 1 0 FF 0 7D05
0 1FF 0 1 1 FF 0 7D06
0 1FF 0 1 0 FF 0 7D07
0 1FF 0 1 1 FF 0 7D08
0 1FF 0 1 0 FF 0 7D09
0 1FF 0 1 1 FF 0 7D0A
0 1FF 0 1 0 FF 0 7D0B
0 1FF 0 1 1 FF 0 7D0C
0 1FF 0 1 0 FF 0 7D0D
0 1FF 0 1 1 FF 0 7D0E
0 1FF 0 1 0 FF 0 7D0F
0 1FF 0 1 1 FF 0 7D10
0 1FF 0 1 0 FF 0 7D11
0 1FF 0 1 1 FF 0 7D12
0 1FF 0 1 0 FF 0 7D13
0 1FF 0 1 1 FF 0 7D14
0 1FF 0 1 0 FF 0 7D15
0 1FF 0 1 1 FF 0 7D16
0 1FF 0 1 0 FF 0 7D17
0 1FF 0 1 1 FF 0 7D18
0 1FF 0 1 0 FF 0 7D19
0 1FF 0 1 1 FF 0 7D1A
0 1FF 0 1 0 FF 0 7D1B
0 1FF 0 1 1 FF 0 7D1C
0 1FF 0 1 0 FF 0 7D1D
0 1FF 0 1 1 FF 0 7D1E
0 1FF 0 1 0 FF 0 7D1F
0 1FF 0 1 1 FF 0 7D20
0 1FF 0 1 0 FF 0 7D21
0 1FF 0 1 1 FF 0 7D22
0 1FF 0 1 0 FF 0 7D23
0 1FF 0 1 1 FF 0 7D24
0 1FF 0 1 0 FF 0 7D25
0 1FF 0 1 1 FF 0 7D26
0 1FF 0 1 0 FF 0 7D27
0 1FF 0 1 1 FF 0 7D28
0 1FF 0 1 0 FF 0 7D29
0 1FF 0 1 1 FF 0 7D2A
0 1FF 0 1 0 FF 0 7D2B
0 1FF 0 1 1 FF 0 7D2C
0 1FF 0 1 0 FF 0 7D2D
0 1FF 0 1 1 FF 0 7D2E
0 1FF 0 1 0 FF 0 7D2F
0 1FF 0 1 1 FF 0 7D30
0 1FF 0 1 0 FF 0 7D31
0 1FF 0 1 1 FF 0 7D32
0 1FF 0 1 0 FF 0 7D33
0 1FF 0 1 1 FF 0 7D34
0 1FF 0 1 0 FF 0 7D35
0 1FF 0 1 1 FF 0 7D36
0 1FF 0 1 0 FF 0 7D37
0 1FF 0 1 1 FF 0 7D38
0 1FF 0 1 0 FF 0 7D39
0 1FF 0 1 1 FF 0 7D3A
0 1FF 0 1 0 FF 0 7D3B
0 1FF 0 1 1 FF 0 7D3C
0 1FF 0 1 0 FF 0 7D3D
0 1FF 0 1 1 FF 0 7D3E
0 1FF 0 1 0 FF 0 7D3F
0 1FF 0 1 1 FF 0 7D40
0 1FF 0 1 0 FF 0 7D41
0 1FF 0 1 1 FF 0 7D42
0 1FF 0 1 0 FF 0 7D43
0 1FF 0 1 1 FF 0 7D44
0 1FF 0 1 0 FF 0 7D45
0 1FF 0 1 1 FF 0 7D46
0 1FF 0 1 0 FF 0 7D47
0 1FF 0 1 1 FF 0 7D48
0 1FF 0 1 0 FF 0 7D49
0 1FF 0 1 1 FF 0 7D4A
0 1FF 0 1 0 FF 0 7D4B
0 1FF 0 1 1 FF 0 7D4C
0 1FF 0 1 0 FF 0 7D4D
0 1FF 0 1 1 FF 0 7D4E
0 1FF 0 1 0 FF 0 7D4F
0 1FF 0 1 1 FF 0 7D50
0 1FF 0 1 0 FF 0 7D51
0 1FF 0 1 1 FF 0 7D52
0 1FF 0 1 0 FF 0 7D53
0 1FF 0 1 1 FF 0 7D54
0 1FF 0 1 0 FF 0 7D55
0 1FF 0 1 1 FF 0 7D56
0 1FF 0 1 0 FF 0 7D57
0 1FF 0 1 1 FF 0 7D58
0 1FF 0 1 0 FF 0 7D59
0 1FF 0 1 1 FF 0 7D5A
0 1FF 0 1 0 FF 0 7D5B
0 1FF 0 1 1 FF 0 7D5C
0 1FF 0 1 0 FF 0 7D5D
0 1FF 0 1 1 FF 0 7D5E
0 1FF 0 1 0 FF 0 7D5F
0 1FF 0 1 1 FF 0 7D60
0 1FF 0 1 0 FF 0 7D61
0 1FF 0 1 1 FF 0 7D62
0 1FF 0 1 0 FF 0 7D63
0 1FF 0 1 1 FF 0 7D64
0 1FF 0 1 0 FF 0 7D65
0 1FF 0 1 1 FF 0 7D66
0 1FF 0 1 0 FF 0 7D67
0 1FF 0 1 1 FF 0 7D68
0 1FF 0 1 0 FF 0 7D69
0 1FF 0 1 1 FF 0 7D6A
0 1FF 0 1 0 FF 0 7D6B
0 1FF 0 1 1 FF 0 7D6C
0 1FF 0 1 0 FF 0 7D6D
0 1FF 0 1 1 FF 0 7D6E
0 1FF 0 1 0 FF 0 7D6F
0 1FF 0 1 1 FF 0 7D70
0 1FF 0 1 0 FF 0 7D71
0 1FF 0 1 1 FF 0 7D72
0 1FF 0 1 0 FF 0 7D73
0 1FF 0 1 1 FF 0 7D74
0 1FF 0 1 0 FF 0 7D75
0 1FF 0 1 1 FF 0 7D76
0 1FF 0 1 0 FF 0 7D77
0 1FF 0 1 1 FF 0 7D78
0 1FF 0 1 0 FF 0 7D79
0 1FF 0 1 1 FF 0 7D7A
0 1FF 0 1 0 FF 0 7D7B
0 1FF 0 1 1 FF 0 7D7C
0 1FF 0 1 0 FF 0 7D7D
0 1FF 0 1 1 FF 0 7D7E
0 1FF 0 1 0 FF 0 7D7F
0 1FF 0 1 1 FF 0 7D80
0 1FF 0 1 0 FF 0 7D81
0 1FF 0 1 1 FF 0 7D82
0 1FF 0 1 0 FF 0 7D83
0 1FF 0 1 1 FF 0 7D84
0 1FF 0 1 0 FF 0 7D85
0 1FF 0 1 1 FF 0 7D86
0 1FF 0 1 0 FF 0 7D87
0 1FF 0 1 1 FF 0 7D88
0 1FF 0 1 0 FF 0 7D89
0 1FF 0 1 1 FF 0 7D8A
0 1FF 0 1 0 FF 0 7D8B
0 1FF 0 1 1 FF 0 7D8C
0 1FF 0 1 0 FF 0 7D8D
0 1FF 0 1 1 FF 0 7D8E
0 1FF 0 1 0 FF 0 7D8F
0 1FF 0 1 1 FF 0 7D90
0 1FF 0 1 0 FF 0 7D91
0 1FF 0 1 1 FF 0 7D92
0 1FF 0 1 0 FF 0 7D93
0 1FF 0 1 1 FF 0 7D94
